Commercial,Industrial,Residential,Transportation
200086.3391,93694.81943,231325.9874,203938.4526
196412.7287,93867.52765,222530.3878,202121.248
194603.3065,95681.29125,206384.249,177947.7572
187864.9077,96487.52215,191235.5068,151918.1435
179098.6579,100234.2279,172883.4233,124459.4797
170610.528,106287.7347,153724.9247,92378.69586
164346.1021,108578.8505,139888.6086,59727.6693
162827.6196,107489.9793,134618.4426,38232.26233
162754.7668,103648.4255,134959.4411,34388.36667
163830.953,100265.8132,139031.6795,30946.23171
167037.0155,99439.68069,143308.3279,25211.50097
172629.4642,99817.03106,150135.545,27585.19757
176387.1808,98413.59012,166111.9745,32477.02846
186285.0491,98315.44123,175476.9589,40608.44387
188934.6362,95212.91164,192599.1745,55558.85476
189907.2823,93074.64794,200872.0686,79549.34492
188491.5843,91393.39734,206095.0842,100776.5508
189980.9681,91487.48111,207268.1473,122899.1106
195449.382,92991.36235,201008.7228,149535.8525
198000.0696,93614.0726,197359.1235,156737.2254
195903.7529,92088.51059,202432.8893,158772.9964
199977.8895,93538.3741,199290.7325,171344.9977
200721.767,93177.23385,213784.4864,186364.4307
203733.4398,93228.38456,242527.7817,181056.5654
206859.9243,95438.91061,241330.8609,207118.7447
200570.7544,95044.5782,231773.8399,204430.3331
197439.9644,96498.90669,214403.4207,179279.4616
188642.1199,96878.62102,198396.2857,152286.8856
179148.6739,99745.49192,177736.2763,123181.5093
168597.7726,108099.296,157166.1752,89292.53362
150356.9936,142338.2508,131374.244,39758.72669
146918.5284,145274.08,126364.4033,29028.16805
145644.5986,146507.0375,126145.753,24351.94811
147341.8269,145620.6816,131383.268,24658.60521
154554.9588,148270.9609,142122.5517,23750.89956
170886.2948,156621.2992,157219.7597,33146.80841
185802.195,158453.4494,187767.6286,51525.94858
199160.07,166892.0762,184788.4513,77756.9453
202388.3847,175070.5948,176243.4382,86385.02117
206282.1487,179455.8883,170579.1864,83633.90358
208720.2367,178771.2732,171145.2243,90998.73977
210867.9404,179340.7575,167582.3021,106008.3186
213614.2219,180624.4345,163146.3983,118191.4079
215725.0882,182396.4921,158893.9384,122672.7115
215435.4261,181179.9146,156921.4276,136973.1229
214107.5564,178140.5457,158060.0781,176561.6302
212828.7728,173809.3148,173032.7867,226319.7288
212600.8848,168866.4335,203988.6319,262947.4932
210392.9038,168346.7322,216935.4965,214430.2991
209040.6119,170621.6689,208076.0736,134337.5382
203782.2358,171073.6331,194210.9218,103481.7481
181320.3649,167989.7596,184518.0818,82644.66113
168391.3031,162000.8181,169126.2821,61183.53521
162455.6248,157009.6366,150828.1599,48363.07726
78880.58517,75011.94155,72550.61684,17995.57482
154384.605,147792.6104,141804.2378,29487.0139
151666.302,148154.5673,141079.1592,24587.21614
152304.2316,146328.1849,145875.6798,24777.97043
158382.8257,147957.5273,156227.7401,23692.96479
174632.982,155853.3859,170344.2984,32952.33597
190176.3921,157550.8357,199139.9727,51113.77854
203298.7715,166809.5518,193792.6526,77613.69926
205830.7921,175296.0036,183714.2565,86221.43833
207495.986,179288.4942,176716.7156,83252.12132
207986.521,178048.2248,176593.6259,90371.96543
209300.2966,178628.9709,170621.1638,105368.6449
211149.8263,179651.6128,164748.3403,117341.8701
212953.592,181537.9001,159356.9644,121960.7301
212903.5732,180667.3774,157238.7635,136547.8941
211810.0152,177863.2199,158637.9326,176198.8279
210889.4246,173485.7455,173742.8379,225566.1705
210836.0989,168223.2908,204862.3385,261486.607
209554.5157,167711.4392,217200.6007,213440.9307
208888.5568,170480.8099,208720.0729,134116.2135
204323.3911,171045.9643,194948.1866,103382.3236
181364.4865,167994.8903,186358.4643,82643.33718
168387.8642,161923.3717,171693.0143,61161.90182
163239.6972,157247.7168,154439.0104,48469.35451
159084.6753,150538.384,148390.7936,36211.28109
154979.3567,147605.7707,144930.4774,29520.94518
151882.1632,147575.7655,144394.4516,24555.04209
152128.6451,145527.1929,149046.3918,24683.7213
157710.6547,146786.7818,159622.2503,23541.9861
174127.6069,154729.4413,174516.4142,32751.13248
190332.2358,156796.5126,203306.7434,50770.83118
204462.7882,166859.5712,195349.6554,77541.91333
205812.0799,174869.2503,183807.4222,86069.69268
207409.2628,179522.8071,175216.2897,83504.35053
207593.6754,178692.4493,174116.9274,90890.38652
209182.0258,179972.8734,166912.3371,106519.8448
211339.7634,181660.0342,159669.0224,119100.0442
213739.865,184334.8832,153650.3522,124349.9381
214532.9393,184105.2784,150983.6127,139890.2373
214633.2246,182106.853,152523.6758,181478.5851
215080.2053,178254.4546,168754.4555,233384.2094
215699.7539,173190.4243,200743.2353,271015.4915
213893.3439,172297.7787,213203.0827,220423.901
213459.1513,174824.3227,204679.0708,138142.6413
209310.6808,175590.4626,191631.9846,106408.7829
185764.6139,172143.22,183085.6362,84850.62143
172700.824,165934.6382,169058.6019,62755.74282
166828.8529,160588.4325,152613.8613,49462.32252
162078.7143,153494.1685,148871.2858,36695.66151
158081.1037,150587.9528,147506.3917,29866.83226
155553.3086,150813.6342,148665.9254,24827.60609
156087.4136,148961.4663,154915.182,24986.5247
162014.1085,150235.9347,167517.5432,23792.32507
178323.7534,158171.5271,183304.7609,33105.43415
193114.1552,159795.7892,213818.7503,51225.01507
207945.5198,169864.6891,201070.7754,78239.65875
207782.6858,177227.4386,186878.7388,86673.03234
207560.7456,181066.9936,175130.6012,83865.42814
205799.4682,179644.009,172161.6178,90949.58069
206429.4149,180524.0214,162923.2916,106456.9248
207559.0766,181630.8071,154954.0056,118699.5553
208438.9755,183529.7389,147902.5361,123414.2972
207540.7426,182310.2765,144665.0503,137980.2227
206345.6229,179296.1206,145545.8042,178096.6099
207225.8582,175689.6793,161310.5327,229627.5602
209991.4952,172093.6361,193802.6343,268859.3573
210206.6094,172100.4043,208281.9307,219980.066
211503.1735,175597.2445,200942.831,138539.372
208911.0967,177062.3051,188720.5777,107242.1832
188185.9049,174652.9155,180191.3188,86035.71388
175660.9021,168815.5728,165890.0883,63732.61359
169996.0188,163749.5619,149699.6103,50331.32968
164692.1039,156010.8998,146220.4801,37265.80372
160103.5707,152890.1419,145769.051,30263.59333
156645.1349,152592.4188,147282.2456,25050.28194
156548.3208,150222.3159,153994.4924,25104.98603
162249.2248,151431.8594,166701.0413,23882.70236
178255.2571,159324.6365,182004.2371,33200.2526
190792.4794,160336.7087,212487.1632,51252.99253
205371.8908,169972.3521,199559.1515,78293.97885
205705.6658,177455.307,184462.2048,86875.80748
205755.778,181280.2866,171765.8456,84038.13318
204375.2475,179716.8224,168562.9423,91052.26878
204881.7466,180173.8846,159834.0618,106335.479
205487.7252,180859.9446,152037.3511,118308.1093
206260.6086,182297.8377,145630.0655,122772.014
204975.3473,180569.2499,142519.446,136875.7366
202852.3411,176912.7375,142541.9089,175984.1482
201513.8372,172120.2278,156398.5823,225207.5243
201666.7784,167170.3947,185302.1342,261783.791
198660.6274,165624.3439,196620.3029,212650.3343
197739.4122,168253.0199,187508.2546,133511.1626
195513.7109,170139.3652,175432.2168,103527.4218
179013.7308,169298.7402,168384.6806,83767.31301
170092.0395,165413.5995,156025.3145,62692.55261
166845.4838,158989.2411,140733.8608,51562.47067
175758.9071,120986.5576,149506.7715,57869.95301
173986.6522,115001.8789,148545.8052,40137.67974
172889.232,108492.044,152691.6079,35283.25051
172198.8937,103753.8885,158558.3823,31290.08181
174984.8317,102609.8796,165125.7692,25306.53379
184901.6405,103468.8712,172182.1844,27586.30131
192412.4936,101960.6114,189065.2535,32046.36441
203424.3265,102573.8688,192501.4296,40833.74782
202837.6373,99196.24054,205821.3831,56534.99892
202009.055,97172.94025,211322.2169,81954.31342
198632.709,95088.00203,214363.8511,103488.1235
199441.7676,94973.82641,209369.4472,126602.3947
202509.2584,96029.14065,198327.8682,153262.7353
202308.9011,96046.66288,191088.89,159898.971
197759.1684,93844.7204,193746.871,161249.8894
200070.8678,94764.96355,188578.781,173290.2251
200184.1038,93819.28868,201950.2241,187883.0551
203451.5132,94007.73158,230279.0848,182695.4382
204709.7426,95750.53511,227572.3656,208883.5156
200010.0957,95390.53339,217839.532,205600.1925
199580.4247,97581.02183,202697.8867,181252.1356
194377.9685,99024.53592,188763.9378,155315.297
186312.8439,102997.7987,171616.6548,127207.3089
177770.5721,109632.9472,153427.0057,94429.90668
171161.3166,113615.9465,140979.3333,61496.12302
168193.1743,112969.2628,136109.08,39299.82068
167616.4023,106943.4662,138843.981,34694.31
167288.0024,102507.7975,143739.5415,30833.69765
169270.3078,101115.3597,148747.898,24890.48437
173583.454,100907.9889,155579.6313,27159.90417
175557.6077,98494.24214,172440.0767,31663.55955
187063.3386,98554.63908,177374.2755,39944.10079
190026.4991,95658.60855,191893.5844,54985.16658
191268.1462,93756.87105,199425.303,79246.82002
188848.6821,91868.01977,204513.2067,100402.972
190917.2806,92158.94526,202683.4417,123237.8239
195729.1148,93534.04834,194067.2358,149890.0608
196880.7922,93780.4341,188383.1771,156686.2828
193641.8985,91955.33745,192217.6323,158488.8222
197551.4818,93406.34275,188554.2385,171189.8895
199880.6134,93182.53425,203809.1597,186675.9277
204671.6731,93551.4803,233432.3523,181973.1247
207700.5044,95539.10812,231677.8858,208176.9783
201913.8618,95190.14456,222861.5315,205496.6631
199513.5624,96627.93187,206683.7235,180111.5186
192189.8817,97496.38466,191508.8548,153664.8767
182866.4581,100564.3867,170834.6513,124288.0637
172456.0017,109183.9872,149868.7404,90073.33814
151564.9373,141813.8425,126417.0482,39369.3813
146501.967,142984.6557,122214.1566,28448.3777
143714.1057,142881.0949,123233.0152,23558.48001
143797.4213,140529.9496,129223.0678,23656.44045
148596.0264,141578.4585,139664.2493,22480.64609
159773.9884,149057.678,154934.4112,31548.54857
164535.4837,151124.8778,189532.2323,49730.25787
178052.2769,162686.5945,185121.8128,76923.25788
188987.2667,172370.5227,175319.0413,85689.75497
197291.409,178115.7485,169309.7491,83451.04844
199362.0189,177863.917,170444.7602,91223.16713
201651.4844,179266.6061,164322.5852,106922.1668
203742.9798,180373.4764,157713.4838,119185.8303
205082.4125,182136.0256,151137.5071,123756.9009
203893.9826,180856.0442,148283.8742,138189.7118
202303.9405,177967.6966,149450.2853,178330.2557
202812.1958,174643.4726,165882.1179,229829.8648
204900.2924,170721.5746,199219.1391,268532.3832
202732.8885,170609.5394,212554.2102,219175.7389
199223.8544,173516.9719,205045.2209,138040.6377
193845.7015,174403.5148,192763.044,106684.8871
183051.948,170498.3198,181895.892,84247.29234
171702.7383,163710.1403,167129.5429,62045.24852
165627.3969,158096.0229,149895.2786,48804.84422
159299.1028,148736.8109,150229.0576,35698.89993
154240.0609,144866.937,149808.7785,28815.36661
150364.3297,143887.4283,152000.7795,23743.56807
150176.259,141359.5801,159469.3804,23777.5933
155759.6943,142591.7174,172386.5997,22664.18825
173445.1734,151090.2615,188357.4168,31765.04825
194166.5961,153760.3773,218402.4474,49206.95046
208842.3936,164911.1882,208996.3781,76102.17231
208301.1149,172631.1613,196408.1368,84868.06208
206556.2072,175744.3318,187577.4093,82025.31993
204489.2538,173784.8667,185867.4063,88920.10077
205337.3822,175357.214,176005.2653,104382.8894
206500.0457,176296.8421,167608.1832,116179.7238
207492.0122,178304.663,159789.8939,120817.011
206767.5997,177566.8236,155475.2357,135286.2121
206314.914,175360.5852,156475.9238,175206.5064
208987.6287,173032.0186,173291.8952,226917.2265
213299.5584,169964.0121,208162.3461,266045.7119
213347.2082,171006.4809,220932.6334,218590.8933
214320.4384,173971.5168,213914.463,137160.6108
211942.4108,174981.0335,202726.257,105849.6991
188581.6642,171544.0632,195567.3081,84681.07763
174279.8819,164021.3008,182291.9718,62195.51538
167474.7079,157510.2022,166657.6481,48637.71546
160983.0234,148053.5021,167322.2942,35485.27119
156563.3575,144245.5521,167804.4129,28674.25773
152977.9314,143337.8788,170272.0955,23632.52207
153110.1504,140929.9098,177387.5141,23685.67172
158527.5721,142120.8205,189831.0742,22542.4418
177081.2299,150654.1632,204787.9603,31573.733
199402.1714,153675.7009,233282.5573,49044.4469
213593.8981,165343.8341,220612.5023,76141.43913
212000.8941,173131.167,204750.6088,84809.73832
209045.3299,176481.7529,193425.2227,82014.48865
205146.7709,174075.4347,190736.7725,88641.00496
205282.6619,175884.115,178851.5544,104087.7097
206062.2583,176944.1551,169272.9102,115892.907
207139.7606,179256.2738,161275.3562,120779.7221
206585.8595,178621.1303,156977.7256,135402.3158
206572.0154,176531.5738,158056.3887,175457.566
209380.686,174115.9038,174720.9298,227180.6185
213407.0087,170449.1989,208839.2196,265463.7836
213767.2196,171263.6081,221136.4834,218198.1533
214991.1292,174205.0511,214315.7948,137044.8591
212757.2886,175445.2645,202985.4961,105826.3175
189241.5837,172748.9063,196406.2956,84952.23024
175587.0359,165766.9737,184003.1036,62588.96772
168403.4194,158957.7102,169216.6182,48908.12274
161547.9182,149347.9892,168993.7073,35716.10754
157187.2693,145584.1962,169587.7437,28893.34342
153951.4868,144988.4426,172067.117,23884.16015
154027.6379,142609.0948,178899.6948,23931.58432
159599.6394,143711.968,191339.1615,22778.06786
178057.0699,152257.5513,206437.517,31872.53335
200106.0237,155523.2113,235296.6596,49528.36327
216676.5582,168008.2962,220660.7863,77045.94714
215645.0359,176174.45,204893.9905,86059.33584
212950.8482,180036.6224,192581.6981,83519.23019
208698.9562,177422.5432,189540.475,90184.60541
208577.3519,179070.6099,176294.1202,105915.0179
208687.9659,179966.2186,165925.3495,117912.387
208828.1552,181794.813,156868.1759,122561.208
207714.2,180943.7276,152029.5479,137253.2436
207035.1266,178455.3045,152547.0749,177545.5437
209603.0285,175709.9217,168980.6795,229666.7216
213571.7684,172074.7547,203117.7858,268491.9014
213487.6801,172270.7895,215817.8711,219913.7878
215368.6702,175726.0439,209089.8938,138435.5285
213822.2661,177353.8389,197282.504,107109.5133
190628.3557,174425.2451,190794.8452,85887.74378
176709.376,167470.579,178389.5331,63273.16216
169633.5392,160641.4118,164134.0298,49441.80491
162530.0957,150833.0841,163296.9807,36114.32444
157604.9872,146901.2786,164299.9352,29162.98801
154180.6588,146129.1971,166692.0017,24057.99372
154531.445,143816.2766,173731.5717,24109.98995
159653.6489,144683.627,186317.0196,22892.26427
177393.9161,153114.1048,201214.2757,32040.38446
195410.6332,155544.8678,231048.4119,49825.45528
213794.3828,168172.7532,215474.8826,77429.88704
212955.719,176107.2256,199157.3743,86339.86136
210560.9131,179805.6852,185578.657,83688.56306
205845.7656,176889.3374,181579.3494,90172.54773
205172.3234,177880.6502,168597.8002,105573.3124
204743.0233,178407.7113,158067.3021,117329.4458
204504.1582,179884.9211,149314.8041,121731.8662
202704.9538,178456.0918,144586.7085,135868.461
200876.4985,175275.4216,144459.984,175126.7387
202049.5579,171959.4644,159640.0715,225868.9369
203921.8852,167781.6016,191292.0188,263049.9696
201950.2312,167213.8814,202919.2728,214317.8951
202395.6187,170292.5978,195408.433,134772.3353
201269.7893,172411.0129,184777.5209,104632.7379
183019.269,171354.0784,180474.8309,84614.7275
173496.7973,166596.1334,170539.8431,63108.81475
169596.0354,159032.5649,158146.8168,51533.84548
177437.758,118434.5902,173702.6287,56969.53253
174934.8215,111451.2331,175357.7737,39170.38105
173715.9893,104392.3462,181135.841,34256.05285
173985.0618,99748.53786,188398.4031,30367.18351
177037.8876,98423.96676,196770.1777,24497.49366
188895.356,99699.35182,204327.5423,26790.77127
198048.9491,98502.02024,221908.4059,31150.78511
211817.8242,101705.874,220716.0271,40692.54107
210740.8155,98932.09573,229829.3067,56636.13569
206616.6745,96750.7004,231307.6822,82014.03474
199874.7314,93837.79091,232164.6504,102968.5601
199264.5417,94255.85331,222289.5941,126281.9966
200764.1662,95164.2848,207924.5943,152548.6598
199224.2212,95300.52177,197600.5508,159184.8197
194607.2283,93550.76959,198439.9142,161043.5548
197069.6215,94805.86613,193318.7536,173446.4128
199573.301,94879.05259,207644.5529,189762.5443
204325.0454,95194.80133,237905.7823,184751.0113
206465.1455,97584.77484,234647.6867,211943.2551
203195.0262,97645.20941,226058.9072,209304.0709
204157.6216,100056.7768,212094.2115,184824.9702
199877.6404,101326.5856,200325.6002,158165.8484
190661.5284,104519.4799,186230.4455,128944.5001
181321.1608,109947.3535,171330.7093,94995.38568
173872.5584,112846.2313,163094.8948,61633.46124
170658.0744,110930.1561,161935.5413,39129.80069
169349.7223,103849.3352,167078.4143,34189.07343
168642.9733,98858.0684,173668.3167,30232.30832
170303.277,97045.04429,180645.5933,24308.8435
175888.0137,97424.10086,188098.0784,26614.86124
178034.8812,95082.38684,206678.1513,31038.73962
193340.23,98332.08723,204907.1882,40231.47376
196179.6153,96207.01238,214024.0868,55556.0124
195573.2031,94579.67148,215383.8625,80150.54601
189493.9526,91927.05737,216985.9812,100874.9301
189627.0329,92471.01847,209656.2291,123806.1054
193201.0591,94114.5173,198628.5888,150718.5827
193954.4946,94773.51966,190733.7392,158102.5374
190447.9716,93098.63845,193033.2418,160193.2855
194188.6732,94655.46305,189207.4908,173137.7636
198485.2356,95273.85553,205459.9548,190538.1296
205805.7072,96310.98648,237419.3269,186930.1761
209976.8927,98781.56848,235076.9454,214165.9262
205599.7456,98767.68167,226990.4656,212195.8533
204813.1571,100732.4803,211320.0794,186886.591
197533.7579,101482.1726,197313.1921,159199.7104
188314.922,104454.4487,178852.29,128573.3881
177179.6897,112571.6254,160017.6571,92656.07396
156570.1807,147251.2103,134248.126,41025.20446
151214.7406,148521.4897,131700.6693,29554.5496
148393.0822,148238.2919,134015.0329,24484.56267
148532.2204,145867.3,141384.3289,24523.10937
153895.8291,146797.8579,154378.6677,23303.60886
169531.8781,154617.9565,169530.0483,32415.93521
183634.4768,156168.0366,201626.0688,50328.89734
202992.6569,169112.1631,190845.2889,78249.16806
205141.7684,178378.658,178184.158,87872.81633
206377.5963,183155.01,167939.5032,85401.29134
205931.5156,181989.822,165009.152,92688.30438
206596.0088,182557.4195,156637.5949,108240.0457
207353.2607,183312.801,149114.3647,120520.0531
208159.2673,184875.8054,142156.8646,125175.6501
207021.5993,183307.2389,139120.0743,139730.9835
205582.1048,180259.1817,139900.0694,180275.4992
206558.8147,176912.7091,156078.4754,232636.3614
208980.2912,172947.5577,187937.0102,271775.7828
206846.2284,171737.1578,201690.2709,220981.1396
206736.1327,174791.7759,193232.0173,138920.0739
203699.0306,176006.2879,179919.1963,107271.7709
184367.5672,173637.9109,170627.6038,85937.6368
172297.0677,167915.3502,155040.7672,63672.31093
166173.8577,162756.4428,136485.7905,50218.84932
160614.2465,155485.898,129444.8346,37252.4741
155501.1056,152002.4021,127101.9105,30215.97129
151916.7023,151533.0375,127730.8589,25003.25137
151320.3743,148874.1356,133723.1673,25019.30083
156326.4918,149732.9372,145362.9361,23764.84227
170776.2535,157173.9703,160069.212,33000.57711
182753.9582,158293.3344,192554.1005,51280.51654
200712.4007,170030.1513,182888.4595,79165.77345
203180.5198,178961.7434,170915.8861,88454.76906
204836.2625,183331.484,160862.412,85599.91046
204698.1818,182067.4287,158604.3271,92746.54808
205237.697,182255.365,152247.7643,108009.9591
205997.3694,183023.1074,145729.9114,120209.7887
207510.2163,185002.0568,139937.861,125106.446
206687.1178,183604.498,137657.3161,139718.3835
205369.6278,180541.4578,138648.5987,180250.4851
205515.7635,176607.1505,154291.351,231921.4973
206869.3607,172150.6383,185079.2893,270484.162
204104.1656,170600.2705,198413.6807,219406.1899
203890.7769,173590.8325,189968.2604,138009.9516
201308.1963,175273.9102,177355.2886,106969.4139
183699.8305,173463.6943,168244.8924,85871.70806
172541.4343,168359.8178,152795.9943,63838.72488
166953.5071,163776.6632,133667.6405,50523.08414
162129.6927,157108.2844,125746.8446,37661.7722
157409.3368,154060.1716,122824.6506,30650.04944
154148.0415,153908.6343,123432.6769,25416.23461
154005.1576,151546.0527,129367.5069,25500.0543
158647.7802,152116.7293,140546.635,24168.56882
171526.8075,158570.4739,153986.7863,33373.0139
181110.8152,158902.2169,186205.2184,51666.33998
198686.6992,170684.1723,179212.308,79799.45194
203144.8553,180146.2284,169320.5073,89199.22209
206019.0648,184658.6794,160185.9695,86311.46231
206226.7266,183215.1876,158149.608,93472.1891
206597.9366,183116.0818,152357.5698,108651.1625
206817.5417,183549.9633,145468.2478,120721.3553
207061.6991,184729.1759,138726.3877,125048.9569
205395.2486,182742.6606,135996.4414,139238.0537
202404.544,178693.4279,135790.436,178642.3318
200953.881,174030.0352,150105.3663,228808.0375
202128.3491,169793.9831,180252.7211,267000.2127
199186.2914,168209.8927,193362.1653,216681.0861
198661.8938,171113.7499,184740.4911,136276.1924
196792.1336,173197.5023,172766.8745,105841.8758
181139.3022,172166.3248,164600.5131,85419.61346
171549.1188,167629.2161,150200.1876,63774.59252
166165.6505,162991.6606,131231.4261,50498.15359
160726.7429,155513.9652,124645.9694,37469.40261
154982.5037,151804.5339,121031.5179,30299.54859
150634.118,151224.8182,120736.5125,25051.71113
149052.0697,147996.437,125559.4755,24980.68442
150047.8838,146234.8056,133752.5636,23306.25913
153053.3158,148586.3737,142497.5774,31494.5727
147418.9595,144946.1244,168753.3668,47926.01635
157964.8039,155521.159,162152.2025,73972.82999
171224.4421,166680.5604,155229.3306,83232.34133
181521.5353,173360.1155,149801.6182,81422.0784
184124.6539,172918.0901,149345.3433,88655.52045
184392.4948,171695.7723,142691.6055,102492.9234
181091.3178,169214.2204,132918.4134,112214.6219
176430.5166,167111.2032,122779.3722,114195.5072
170287.1867,162784.0342,117144.93,125054.6949
164527.7286,157861.9775,115120.1115,158896.1798
159934.1362,152602.1486,125950.8744,201703.3041
157096.5409,147869.0486,150746.0565,233469.6443
153700.1542,147111.6355,161915.1804,190033.765
153376.0425,151354.5341,157031.0293,121209.1861
153666.3206,155194.9099,149687.8466,95624.03474
151888.4373,155856.5092,144876.0186,77599.26581
150136.4138,154688.5971,136524.4545,58988.71035
150778.2084,153335.9353,123524.8353,47581.16093
148517.8988,146579.8823,123330.0659,35433.03286
146186.3317,144422.3303,122927.0773,28944.49193
144310.812,144767.7032,124506.9264,24055.12048
144489.3557,142378.3192,131019.9331,24101.70212
147073.4158,141379.5496,140951.4488,22571.06386
155276.7211,144576.9065,150251.9463,30563.13479
158422.4231,141239.3797,174300.0527,46119.51987
171296.3299,150407.55,165406.8941,70583.81546
175617.4369,159330.9656,158147.9429,79214.41306
179432.0019,164663.7003,152706.3461,77255.79792
180133.2711,163912.7124,151998.4206,83872.28525
181332.4442,164690.2071,146272.3889,97986.02232
182078.406,165094.4006,139858.4946,108897.3681
182399.2544,166249.1711,133246.7043,112934.6053
181714.2085,165248.4286,130597.7302,126227.8678
181649.1587,163168.2368,132138.0499,163430.3834
184021.7607,161077.5448,147941.5519,211996.8633
186970.169,157866.7827,178639.1848,248393.5645
184361.4891,157137.2149,189626.9331,202451.7427
184367.1987,159920.8191,182756.8609,127409.4912
183072.4937,161756.7813,173295.4493,98853.19639
167188.5174,161073.0144,169562.1602,80057.67225
159598.6812,157220.7378,160595.8408,59948.95045
156900.3429,150458.8409,148580.8508,49050.78767
163650.0962,110944.2433,166777.5204,53676.81026
161903.3614,104387.9265,168173.1681,37037.13124
160609.2556,97575.58234,174072.0668,32276.67558
160638.8312,92918.35549,182076.2808,28544.35699
163639.5834,91584.27768,190291.1793,22991.39902
175037.5782,92672.1282,197255.9842,25036.75104
185427.7745,91960.85185,213187.2458,28997.8805
198068.5726,94484.43087,216533.8491,37586.45616
198900.4919,92671.16348,230507.1396,52718.11457
196791.2898,91111.7411,239593.8463,76833.99164
191834.0301,88926.88381,244895.0296,97164.18755
192451.1147,89845.55413,237300.0071,120020.3319
195783.0705,91135.75304,223708.6099,145552.5987
195581.5428,91678.01958,213625.6884,152880.7365
192320.8387,90442.94037,213939.2179,155531.2724
196369.6904,92288.83985,210291.4711,168547.5816
201365.6953,93276.42446,226594.5946,186066.1626
206990.2235,93660.14312,259319.2673,181111.1549
209306.8864,96636.92374,256351.4293,209554.4672
206678.6827,96719.15879,250567.9236,207134.3479
208216.0326,98921.61547,239017.9778,182588.8129
204022.6986,99891.50518,229854.044,155992.1785
193499.6852,102362.632,218341.3139,126689.4613
183945.1233,107342.8443,204466.3599,93019.29477
175573.8986,109947.3978,195861.1212,60009.9377
171928.3101,107853.2245,194552.5763,37916.9625
170662.0118,100832.0355,200808.84,33038.97729
170410.453,96027.22568,207860.158,29205.7058
172730.9468,94474.42675,215256.8634,23513.10249
179326.8711,95052.39834,222862.4786,25761.46547
184135.9626,93597.63021,238890.9645,29961.06494
198218.4188,96259.14064,235096.1023,38671.67143
198237.6744,93834.63407,240492.1584,53459.997
195167.0797,91786.7928,240352.5683,77036.89057
187878.4296,89059.11379,241264.1781,97039.57461
188981.3786,90191.44018,231908.0162,120280.5859
193305.4576,92047.92156,218724.4215,146925.5331
193897.8041,92781.00234,208979.2343,154605.8111
190917.3784,91596.84778,209611.6546,157479.2062
195813.1667,93593.663,206552.2614,171029.9746
202570.2563,94842.85696,224666.3109,189496.9014
212386.1186,96157.83804,261128.4525,186265.8296
218575.4516,99395.2944,258761.2864,215448.8679
213886.6776,99229.58659,253934.381,213655.3436
213325.3437,100943.6986,240044.0676,187635.8629
204716.3131,100820.4069,227452.0598,158654.9973
193267.266,102588.0919,210638.9959,126773.5471
180561.4321,109534.1571,193401.8028,90524.26521
159747.5487,143095.8441,168115.7386,39806.32459
154429.6243,144278.3831,166287.8329,28628.29315
152179.7964,144283.8776,168883.6711,23717.25548
153445.2677,142643.3948,176306.3825,23864.75994
160047.1051,144181.9003,189288.1818,22754.57971
179541.2123,152996.6968,204749.7903,31832.53076
203211.5305,155948.8643,232718.7187,49323.59046
219726.3619,167553.4353,221638.9589,76591.50867
217535.8179,175103.3068,207052.5652,85445.62076
213747.2072,178253.9486,195249.6195,82614.42303
209540.5555,176279.8079,192753.8169,89377.72122
210093.8818,177993.862,181978.9194,105111.1331
211084.9897,179173.7413,173233.601,117279.5018
211557.3042,181009.7586,165896.2636,121969.7322
210851.7995,180117.2621,162100.881,136578.3416
210721.0688,177747.69,163747.3855,176748.073
214600.6925,175324.0385,181226.0382,229193.866
219936.9955,171816.7983,217076.6892,268590.2556
220050.3681,171764.7958,229110.1455,220151.2876
220847.216,174534.0273,222056.0874,138201.1057
218169.761,175577.3845,209688.4575,106575.6111
193216.4612,172612.8776,202295.5342,85420.01835
177684.8098,165063.9823,188585.9271,62659.9725
169274.7218,157992.5009,171581.3196,48809.11416
161953.834,147752.1097,170244.4719,35483.15756
156388.6522,143629.6904,168528.7768,28591.27545
152600.882,142856.0543,169648.4966,23592.06258
152210.3254,140163.3382,175574.4757,23565.70196
157728.6538,141107.1213,187521.9411,22389.23127
175856.9069,149243.4067,202235.9796,31185.00296
201027.0046,152661.8167,229505.3506,48403.48177
219135.8884,164998.5092,220637.3982,75501.53572
218589.7011,173570.2644,208979.9899,84698.27975
216420.5447,177732.0561,201828.2172,82405.19615
213677.9047,176461.0925,202631.6149,89699.67437
215308.7356,179021.38,191489.8811,105978.0769
217207.6292,180661.8516,182827.5285,118450.3614
217980.2601,182801.5709,174825.8021,123389.155
217355.5247,182083.672,170247.7232,138277.6081
217547.0199,180020.1066,171361.4451,179201.5012
221845.6633,177703.9222,188916.8904,232259.6953
226262.1683,173514.871,225297.7809,270463.2906
226430.3688,173949.919,236283.2017,221582.3073
227871.6349,176886.7295,229555.6534,139083.7738
225006.442,177677.991,217411.3205,107050.1793
197259.6269,174372.2412,211116.9102,85802.47014
181177.674,166701.5446,198765.9525,62994.88945
172507.6443,159075.0264,182789.2542,48973.94747
165954.4726,150171.1722,179492.433,35977.51228
160696.1672,146115.8071,178860.9779,29045.53401
157315.3152,145503.9617,181018.1764,24005.61571
157625.3489,143266.1828,187773.3789,24049.31547
163398.2297,144281.0767,200177.1094,22869.95252
182570.8536,152953.6108,215443.6183,31941.10256
206480.1141,156180.5455,244271.1222,49574.91441
